order_id,order_date,ship_date,shipping_days,customer_id,segment,region,state,city,order_sales,order_profit,order_quantity,order_line_count,order_avg_discount,order_has_loss_line,order_loss_line_count,order_margin
CA-2014-144071,2014-12-08,2014-12-15,7,DJ-13420,Corporate,West,California,San Francisco,119.32,39.7648,5,2,0.0,False,0,0.33326181696278917
CA-2014-144414,2014-06-17,2014-06-21,4,GH-14425,Consumer,West,Washington,Seattle,6.24,2.6208,3,1,0.0,False,0,0.42
CA-2014-144666,2014-11-09,2014-11-11,2,JP-15520,Consumer,West,California,San Francisco,222.666,10.4784,2,1,0.15,False,0,0.04705882352941177
CA-2014-144974,2014-09-26,2014-09-30,4,CM-12715,Corporate,East,Pennsylvania,Philadelphia,21.184,4.7664,1,1,0.2,False,0,0.22499999999999998
CA-2014-145317,2014-03-18,2014-03-23,5,SM-20320,Home Office,South,Florida,Jacksonville,153.12,23.3706,5,2,0.2,False,0,0.15262931034482757
CA-2014-145387,2014-10-31,2014-11-02,2,AM-10705,Consumer,East,Rhode Island,Cranston,2023.016,432.91740000000004,11,4,0.075,True,1,0.21399603364481548
CA-2014-145576,2014-09-14,2014-09-18,4,CA-12775,Consumer,South,Florida,Tampa,13.128,3.7743,3,1,0.2,False,0,0.28750000000000003
CA-2014-145800,2014-05-30,2014-06-05,6,SS-20410,Consumer,Central,Illinois,Buffalo Grove,355.455,-184.8366,3,1,0.5,True,1,-0.52
CA-2014-145926,2014-11-17,2014-11-21,4,MP-17470,Home Office,Central,Minnesota,Moorhead,479.9,81.583,5,1,0.0,False,0,0.17
CA-2014-146283,2014-09-08,2014-09-15,7,KT-16465,Consumer,Central,Texas,Houston,966.7,-13.81,5,1,0.3,True,1,-0.014285714285714285
CA-2014-146591,2014-01-19,2014-01-20,1,TS-21340,Consumer,West,Arizona,Scottsdale,181.47,-320.597,5,1,0.7,True,1,-1.7666666666666666
CA-2014-146815,2014-09-08,2014-09-13,5,PP-18955,Home Office,East,New York,New York City,172.764,13.4372,2,1,0.1,False,0,0.07777777777777778
CA-2014-146969,2014-09-29,2014-10-03,4,AP-10915,Consumer,West,California,Los Angeles,204.6,53.196,2,1,0.0,False,0,0.26
CA-2014-147298,2014-04-26,2014-05-03,7,AG-10300,Corporate,West,California,Los Angeles,230.28,23.028,3,1,0.2,False,0,0.09999999999999999
CA-2014-147543,2014-07-06,2014-07-12,6,BC-11125,Home Office,West,California,El Cajon,478.48,47.848,2,1,0.2,False,0,0.09999999999999999
CA-2014-148040,2014-03-22,2014-03-26,4,BF-11275,Corporate,West,Arizona,Tucson,314.352,-35.3646,3,1,0.2,True,1,-0.11250000000000002
CA-2014-148586,2014-03-25,2014-04-01,7,AZ-10750,Consumer,East,New York,New York City,366.786,65.2064,7,1,0.1,False,0,0.17777777777777778
CA-2014-148614,2014-01-20,2014-01-25,5,MV-17485,Consumer,West,California,Los Angeles,19.3,5.79,2,1,0.0,False,0,0.3
CA-2014-149020,2014-01-10,2014-01-15,5,AJ-10780,Corporate,South,Virginia,Springfield,51.94,21.2954,1,1,0.0,False,0,0.41000000000000003
CA-2014-149244,2014-11-04,2014-11-08,4,MS-17530,Consumer,West,California,San Diego,35.34,13.4292,2,1,0.0,False,0,0.37999999999999995
CA-2014-149524,2014-01-14,2014-01-15,1,BS-11590,Corporate,East,Pennsylvania,Philadelphia,61.96,-53.2856,4,1,0.5,True,1,-0.86
CA-2014-149594,2014-09-15,2014-09-19,4,MF-18250,Corporate,East,Pennsylvania,Philadelphia,103.936,16.8896,4,1,0.2,False,0,0.1625
CA-2014-149958,2014-03-15,2014-03-19,4,AS-10240,Consumer,South,Florida,Tampa,45.696,5.1408,3,1,0.2,False,0,0.1125
CA-2014-150245,2014-12-31,2015-01-04,4,PC-18745,Corporate,East,New York,Watertown,1573.488,196.686,7,1,0.2,False,0,0.125
CA-2014-150301,2014-07-08,2014-07-10,2,MH-18025,Consumer,East,New York,Buffalo,63.882,10.647,1,1,0.1,False,0,0.16666666666666669
CA-2014-150329,2014-10-10,2014-10-14,4,SD-20485,Home Office,West,Arizona,Phoenix,46.872,3.5154,7,1,0.2,False,0,0.075
CA-2014-150581,2014-04-08,2014-04-12,4,NM-18445,Home Office,West,California,Concord,99.592,2.4898,1,1,0.2,False,0,0.024999999999999998
CA-2014-150798,2014-12-01,2014-12-03,2,JK-15730,Consumer,East,Ohio,Columbus,917.8480000000001,-50.5616,8,2,0.25,True,1,-0.05508711682108584
CA-2014-151295,2014-11-12,2014-11-16,4,JA-15970,Consumer,West,California,Los Angeles,629.064,31.4532,3,1,0.2,False,0,0.05
CA-2014-151330,2014-10-14,2014-10-17,3,TC-21295,Consumer,East,Massachusetts,Everett,1628.82,260.6112,9,1,0.0,False,0,0.16
CA-2014-151708,2014-08-08,2014-08-14,6,MB-17305,Consumer,West,Arizona,Glendale,121.376,-3.0344,4,1,0.2,True,1,-0.025
CA-2014-151946,2014-06-04,2014-06-09,5,BT-11440,Consumer,East,New York,New York City,424.48799999999994,-16.419999999999998,6,3,0.06666666666666667,True,1,-0.038681894423399484
CA-2014-151967,2014-10-22,2014-10-26,4,NB-18580,Corporate,South,Louisiana,Bossier City,129.92,10.3936,4,1,0.0,False,0,0.08
CA-2014-151995,2014-10-13,2014-10-15,2,ZC-21910,Consumer,West,Washington,Edmonds,1298.55,311.652,5,1,0.0,False,0,0.24
CA-2014-152100,2014-05-11,2014-05-16,5,VW-21775,Corporate,Central,Texas,Huntsville,1212.96,-69.312,8,1,0.3,True,1,-0.05714285714285714
CA-2014-153850,2014-11-24,2014-11-29,5,TH-21100,Consumer,East,Ohio,Toledo,35.168,9.6712,7,1,0.2,False,0,0.275
CA-2014-153913,2014-12-16,2014-12-20,4,KB-16585,Corporate,South,Florida,Hialeah,1013.832,101.3832,9,1,0.2,False,0,0.1
CA-2014-153976,2014-10-03,2014-10-08,5,BP-11290,Consumer,Central,Illinois,Evanston,258.279,-70.1043,3,1,0.3,True,1,-0.2714285714285714
CA-2014-154095,2014-12-02,2014-12-07,5,ON-18715,Corporate,East,Maryland,Clinton,300.56,88.4376,11,2,0.0,False,0,0.2942427468725047
CA-2014-154158,2014-12-23,2014-12-27,4,CC-12670,Consumer,South,Florida,Tampa,64.784,6.4784,1,1,0.2,False,0,0.09999999999999999
CA-2014-154599,2014-04-12,2014-04-17,5,KN-16450,Corporate,West,California,Redondo Beach,308.499,-18.147,3,1,0.15,True,1,-0.0588235294117647
CA-2014-154893,2014-12-21,2014-12-27,6,GM-14440,Consumer,West,California,San Diego,1897.92,184.908,9,2,0.2,False,0,0.09742665655032877
CA-2014-154963,2014-06-22,2014-06-27,5,AA-10645,Consumer,East,Pennsylvania,Chester,1023.9879999999999,-4.8588,8,2,0.3,True,1,-0.004744977480204846
CA-2014-155271,2014-05-04,2014-05-04,0,AA-10480,Consumer,East,Connecticut,Middletown,27.46,9.8856,2,1,0.0,False,0,0.36
CA-2014-155796,2014-11-11,2014-11-15,4,TS-21430,Corporate,East,Pennsylvania,Reading,545.928,-242.75119999999998,6,2,0.35,True,1,-0.44465790360633634
CA-2014-155887,2014-05-12,2014-05-17,5,KT-16480,Consumer,East,Massachusetts,Franklin,700.056,-130.0104,3,1,0.3,True,1,-0.18571428571428572
CA-2014-156160,2014-09-22,2014-09-29,7,AS-10090,Consumer,East,New York,New York City,676.9680000000001,118.788,7,2,0.05,False,0,0.175470627858333
CA-2014-156314,2014-12-24,2014-12-26,2,RP-19390,Consumer,East,Ohio,Cleveland,30.36,8.7285,5,1,0.2,False,0,0.28750000000000003
CA-2014-156349,2014-05-26,2014-05-30,4,ML-17395,Corporate,West,California,Los Angeles,290.666,27.3568,2,1,0.15,False,0,0.09411764705882353
CA-2014-156587,2014-03-07,2014-03-08,1,AB-10015,Consumer,West,Washington,Seattle,48.712,5.4801,1,1,0.2,False,0,0.1125
CA-2014-156790,2014-08-08,2014-08-10,2,VG-21790,Consumer,South,Florida,Jacksonville,155.456,-7.7728,4,1,0.2,True,1,-0.05
CA-2014-157147,2014-01-13,2014-01-18,5,BD-11605,Consumer,West,California,San Francisco,333.999,3.9294,3,1,0.15,False,0,0.01176470588235294
CA-2014-157721,2014-09-02,2014-09-05,3,JM-16195,Consumer,East,New York,Watertown,70.71,4.9497,1,1,0.0,False,0,0.07
CA-2014-157882,2014-10-03,2014-10-08,5,AR-10405,Corporate,West,California,Los Angeles,265.784,17.3504,4,2,0.2,False,0,0.06528007705505223
CA-2014-157924,2014-10-11,2014-10-13,2,HA-14920,Consumer,West,California,Pasadena,433.568,-65.0352,2,1,0.2,True,1,-0.15000000000000002
CA-2014-158029,2014-05-26,2014-05-30,4,HF-14995,Consumer,West,California,Los Angeles,225.296,22.5296,2,1,0.2,False,0,0.09999999999999999
CA-2014-158372,2014-11-10,2014-11-16,6,RD-19900,Consumer,West,California,San Diego,93.08000000000001,26.0624,7,2,0.0,False,0,0.27999999999999997
CA-2014-158540,2014-11-24,2014-11-26,2,VG-21790,Consumer,West,California,San Diego,151.72,27.3096,4,1,0.0,False,0,0.18
CA-2014-159184,2014-09-14,2014-09-19,5,JC-15775,Consumer,South,Georgia,Macon,142.4,52.688,5,1,0.0,False,0,0.37
CA-2014-159310,2014-11-07,2014-11-12,5,SC-20725,Consumer,Central,Texas,Houston,683.144,0.0,4,1,0.3,False,0,0.0
CA-2014-159338,2014-06-25,2014-06-28,3,NS-18640,Corporate,West,California,Los Angeles,447.84,11.196,5,1,0.2,False,0,0.025
CA-2014-159478,2014-09-30,2014-10-06,6,MH-17785,Corporate,East,New York,New York City,15.24,5.1816,3,1,0.0,False,0,0.34
CA-2014-159520,2014-06-06,2014-06-11,5,GT-14635,Corporate,East,New York,Long Beach,991.764,-347.1174,3,1,0.4,True,1,-0.35
CA-2014-159814,2014-06-24,2014-06-28,4,LP-17080,Consumer,West,Arizona,Tucson,4.272,0.9612,2,1,0.2,False,0,0.225
CA-2014-159835,2014-11-17,2014-11-24,7,RB-19330,Consumer,East,Pennsylvania,Philadelphia,657.93,-93.99,5,1,0.3,True,1,-0.14285714285714285
CA-2014-160157,2014-12-20,2014-12-27,7,MH-17455,Consumer,East,Ohio,Hamilton,190.848,-21.4704,3,1,0.2,True,1,-0.1125
CA-2014-160262,2014-06-09,2014-06-13,4,TS-21205,Corporate,West,Nevada,North Las Vegas,37.4,14.212,2,1,0.0,False,0,0.38
CA-2014-160276,2014-04-02,2014-04-08,6,AH-10690,Corporate,South,Virginia,Virginia Beach,177.68,46.1968,2,1,0.0,False,0,0.26
CA-2014-160766,2014-09-14,2014-09-14,0,DM-13015,Consumer,East,New York,New York City,464.292,-108.3348,9,1,0.4,True,1,-0.23333333333333334
CA-2014-161032,2014-11-18,2014-11-23,5,MK-17905,Corporate,Central,Wisconsin,Franklin,392.94,43.2234,3,1,0.0,False,0,0.11
CA-2014-161508,2014-07-12,2014-07-16,4,PV-18985,Home Office,Central,Texas,League City,512.358,-14.6388,3,1,0.3,True,1,-0.028571428571428574
CA-2014-162089,2014-03-30,2014-04-01,2,MP-17470,Home Office,Central,Texas,Brownsville,127.302,-9.093,7,1,0.3,True,1,-0.07142857142857142
CA-2014-162278,2014-10-26,2014-10-30,4,AH-10585,Consumer,West,Washington,Seattle,63.92,3.196,4,1,0.0,False,0,0.05
CA-2014-162866,2014-12-27,2014-12-31,4,Co-12640,Consumer,Central,Illinois,Skokie,32.952,-19.7712,6,1,0.6,True,1,-0.6000000000000001
CA-2014-163412,2014-12-20,2014-12-23,3,SM-20950,Corporate,East,New York,New York City,192.186,36.3018,3,1,0.1,False,0,0.18888888888888888
CA-2014-163419,2014-11-11,2014-11-14,3,TZ-21580,Consumer,West,Colorado,Louisville,603.92,75.49,5,1,0.2,False,0,0.125
CA-2014-163447,2014-12-27,2014-12-31,4,TB-21190,Home Office,East,New York,New York City,767.214,161.9674,14,1,0.1,False,0,0.21111111111111108
CA-2014-163468,2014-11-18,2014-11-21,3,JK-15730,Consumer,Central,Illinois,Des Plaines,724.76,-213.03,12,3,0.4666666666666666,True,3,-0.29393178431480765
CA-2014-163552,2014-07-11,2014-07-15,4,LA-16780,Corporate,East,New Jersey,Hackensack,979.0500000000001,265.8612,12,2,0.0,False,0,0.27155017619120575
CA-2014-163867,2014-06-03,2014-06-06,3,RE-19450,Consumer,Central,Illinois,Decatur,61.544,-40.0036,7,1,0.6,True,1,-0.65
CA-2014-164182,2014-07-14,2014-07-18,4,ST-20530,Consumer,East,Pennsylvania,Philadelphia,31.984,1.1994,2,1,0.2,False,0,0.0375
CA-2014-164210,2014-11-18,2014-11-20,2,PW-19240,Consumer,West,Colorado,Louisville,145.98,-99.2664,2,1,0.5,True,1,-0.68
CA-2014-164224,2014-05-18,2014-05-20,2,TT-21070,Consumer,East,Ohio,Akron,149.232,3.7308,3,1,0.2,False,0,0.024999999999999998
CA-2014-164721,2014-11-25,2014-11-27,2,LW-16825,Corporate,West,California,Brentwood,23.88,10.5072,3,1,0.0,False,0,0.44
CA-2014-164742,2014-10-13,2014-10-18,5,ML-17395,Corporate,East,New Jersey,Lakewood,245.98,27.0578,2,1,0.0,False,0,0.11
CA-2014-164973,2014-11-04,2014-11-09,5,NM-18445,Home Office,East,New York,New York City,135.882,24.1568,1,1,0.1,False,0,0.17777777777777778
CA-2014-165764,2014-11-03,2014-11-07,4,SH-20395,Consumer,South,North Carolina,Jacksonville,1355.388,-350.55539999999996,9,2,0.30000000000000004,True,2,-0.2586384120266669
CA-2014-166086,2014-05-07,2014-05-12,5,CT-11995,Consumer,East,Massachusetts,Lawrence,1066.5700000000002,205.3996,6,2,0.15,True,1,0.1925795775242131
CA-2014-166716,2014-08-20,2014-08-25,5,CR-12730,Consumer,Central,Illinois,Chicago,421.372,-6.0196,2,1,0.3,True,1,-0.014285714285714284
CA-2014-166744,2014-09-20,2014-09-24,4,DN-13690,Consumer,East,Maryland,Columbia,527.16,87.2022,6,2,0.0,False,0,0.1654188481675393
CA-2014-166863,2014-06-20,2014-06-24,4,SC-20020,Consumer,Central,Texas,Plano,193.0656,-19.8744,4,1,0.32,True,1,-0.10294117647058824
CA-2014-166884,2014-03-11,2014-03-16,5,CK-12205,Consumer,East,Ohio,Columbus,8.32,2.288,5,1,0.2,False,0,0.27499999999999997
CA-2014-166891,2014-10-04,2014-10-06,2,CC-12220,Consumer,East,New York,New York City,589.41,-6.549,5,1,0.1,True,1,-0.011111111111111112
CA-2014-166954,2014-04-25,2014-04-30,5,BT-11305,Home Office,West,California,San Gabriel,1790.29,212.3865,10,2,0.1,False,0,0.11863245619424787
CA-2014-166989,2014-11-14,2014-11-18,4,RM-19675,Home Office,East,New York,New York City,69.264,14.6224,2,1,0.1,False,0,0.21111111111111114
CA-2014-167199,2014-01-06,2014-01-10,4,ME-17320,Home Office,South,Kentucky,Henderson,2573.82,746.4078,9,1,0.0,False,0,0.29
CA-2014-167486,2014-11-27,2014-12-01,4,JO-15145,Corporate,East,New York,Buffalo,199.9,39.98,5,1,0.0,False,0,0.19999999999999998
CA-2014-167927,2014-01-20,2014-01-26,6,XP-21865,Consumer,Central,Michigan,Westland,287.67,34.884299999999996,6,2,0.0,False,0,0.12126499113567628
CA-2014-167997,2014-01-26,2014-01-29,3,CA-11965,Corporate,Central,South Dakota,Rapid City,141.96,39.7488,2,1,0.0,False,0,0.28
CA-2014-168130,2014-09-19,2014-09-19,0,BS-11365,Corporate,East,New York,New York City,887.103,177.4206,7,1,0.1,False,0,0.2
CA-2014-168312,2014-03-01,2014-03-07,6,GW-14605,Consumer,Central,Texas,Houston,376.509,-43.0296,3,1,0.3,True,1,-0.11428571428571428
CA-2014-168368,2014-02-11,2014-02-15,4,GA-14725,Consumer,Central,Missouri,Columbia,393.83,68.4929,4,2,0.0,False,0,0.17391488713404263
CA-2014-168494,2014-12-12,2014-12-14,2,NP-18700,Consumer,West,California,Fresno,4630.5105,242.9916,21,3,0.18333333333333335,False,0,0.05247620105817706
CA-2014-169019,2014-07-26,2014-07-30,4,LF-17185,Consumer,Central,Texas,San Antonio,17.496,-10.0602,3,1,0.6,True,1,-0.5750000000000001
CA-2014-169460,2014-04-19,2014-04-21,2,NF-18595,Home Office,West,California,San Jose,76.14,26.649,3,1,0.0,False,0,0.35000000000000003
CA-2014-169684,2014-10-20,2014-10-23,3,FH-14365,Corporate,South,Tennessee,Knoxville,328.59,-147.8655,3,1,0.4,True,1,-0.45
CA-2014-169775,2014-08-29,2014-09-02,4,RA-19945,Consumer,South,Florida,Miami,174.0585,-110.7645,3,1,0.45,True,1,-0.6363636363636364
CA-2014-169803,2014-04-06,2014-04-12,6,SC-20260,Corporate,West,Washington,Seattle,653.55,111.1035,3,1,0.0,False,0,0.17
CA-2015-100146,2015-05-14,2015-05-19,5,CB-12535,Corporate,West,California,Camarillo,1452.7875,151.5779,13,4,0.1375,True,1,0.1043359059738606
CA-2015-100454,2015-11-20,2015-11-25,5,BM-11650,Corporate,East,New York,New York City,186.048,9.3024,4,1,0.2,False,0,0.05
CA-2015-100657,2015-11-02,2015-11-07,5,SW-20245,Consumer,East,New York,Troy,109.764,8.5372,2,1,0.1,False,0,0.07777777777777778
CA-2015-100818,2015-05-31,2015-06-05,5,JM-15265,Corporate,Central,Illinois,Chicago,51.56,-61.872,2,1,0.6,True,1,-1.2
CA-2015-101889,2015-12-27,2015-12-31,4,DB-13120,Corporate,East,Ohio,Marion,1548.99,-464.697,9,1,0.4,True,1,-0.3
CA-2015-101910,2015-11-27,2015-12-03,6,CD-11920,Consumer,West,California,Lake Elsinore,283.92,17.745,5,1,0.2,False,0,0.0625
CA-2015-102281,2015-10-12,2015-10-14,2,MP-17470,Home Office,East,New York,New York City,1525.4879999999998,159.3684,7,2,0.2,False,0,0.10447043831219913
CA-2015-102316,2015-03-01,2015-03-03,2,DH-13075,Corporate,West,California,Los Angeles,184.752,-20.7846,3,1,0.2,True,1,-0.1125
CA-2015-102582,2015-09-15,2015-09-19,4,NW-18400,Consumer,South,Alabama,Mobile,1858.82,506.9794,9,2,0.0,False,0,0.2727426001441775
CA-2015-102778,2015-11-21,2015-11-24,3,JH-15820,Consumer,South,North Carolina,Monroe,18.176,4.7712,1,1,0.2,False,0,0.26250000000000007
CA-2015-102848,2015-11-07,2015-11-09,2,KB-16240,Corporate,West,California,Los Angeles,190.72,11.92,1,1,0.2,False,0,0.0625
CA-2015-103135,2015-07-24,2015-07-28,4,SS-20515,Home Office,South,Kentucky,Louisville,20.94,6.0726,3,1,0.0,False,0,0.29
CA-2015-103835,2015-09-24,2015-09-28,4,SC-20440,Corporate,West,California,Los Angeles,14.91,4.6221,3,1,0.0,False,0,0.31
CA-2015-103870,2015-12-27,2015-12-31,4,SP-20860,Corporate,South,Tennessee,Murfreesboro,184.45600000000002,24.199600000000004,5,2,0.2,False,0,0.13119443119226265
CA-2015-103954,2015-08-09,2015-08-13,4,HR-14770,Home Office,Central,Wisconsin,Milwaukee,687.4,48.118,5,1,0.0,False,0,0.07
CA-2015-104129,2015-02-27,2015-03-02,3,ES-14080,Corporate,East,Rhode Island,Providence,493.92,-28.224,7,1,0.3,True,1,-0.05714285714285714
CA-2015-104241,2015-01-04,2015-01-09,5,AG-10495,Corporate,South,Virginia,Alexandria,192.22,69.1992,14,1,0.0,False,0,0.36000000000000004
CA-2015-104346,2015-12-11,2015-12-16,5,IM-15070,Consumer,West,Colorado,Colorado Springs,541.862,-365.9028,23,4,0.4,True,2,-0.6752693490224448
CA-2015-104626,2015-09-01,2015-09-08,7,DR-12940,Home Office,East,Massachusetts,Franklin,185.1,42.544200000000004,3,2,0.0,False,0,0.22984440842787685
CA-2015-104871,2015-03-30,2015-04-03,4,DR-12940,Home Office,Central,Illinois,Normal,366.744,-110.0232,4,1,0.3,True,1,-0.3
CA-2015-104948,2015-11-13,2015-11-17,4,KH-16510,Consumer,West,California,San Bernardino,683.332,-40.196,4,1,0.15,True,1,-0.058823529411764705
CA-2015-105102,2015-09-15,2015-09-19,4,BM-11575,Corporate,East,New York,New York City,46.384,1.1596,1,1,0.2,False,0,0.024999999999999998
CA-2015-105158,2015-09-05,2015-09-10,5,SP-20860,Corporate,Central,Minnesota,Rochester,6.16,2.9568,2,1,0.0,False,0,0.48
CA-2015-105599,2015-09-07,2015-09-07,0,MC-17275,Consumer,East,New York,New York City,27.414,-14.1639,3,1,0.4,True,1,-0.5166666666666666
CA-2015-105627,2015-03-08,2015-03-12,4,DK-12895,Consumer,Central,Wisconsin,Kenosha,1746.95,368.94079999999997,16,3,0.0,False,0,0.21119139070952228
CA-2015-105690,2015-11-21,2015-11-26,5,CA-11965,Corporate,Central,Texas,Port Arthur,246.1328,-76.0116,2,1,0.32,True,1,-0.3088235294117647
CA-2015-105725,2015-02-18,2015-02-24,6,GT-14755,Consumer,West,California,Long Beach,35.544,-0.8886,1,1,0.2,True,1,-0.025
CA-2015-106187,2015-06-23,2015-06-29,6,RF-19345,Corporate,South,Georgia,East Point,27.42,9.3228,3,1,0.0,False,0,0.34
CA-2015-106257,2015-04-13,2015-04-17,4,EB-14110,Consumer,West,California,Los Angeles,241.568,-15.098,2,1,0.2,True,1,-0.0625
CA-2015-106320,2015-09-25,2015-09-30,5,EB-13870,Consumer,West,Utah,Orem,1044.63,240.2649,3,1,0.0,False,0,0.22999999999999998
CA-2015-107678,2015-04-21,2015-04-28,7,JK-16090,Consumer,South,Kentucky,Louisville,401.84000000000003,87.50880000000001,5,2,0.0,False,0,0.2177702568186343
CA-2015-107685,2015-11-30,2015-12-02,2,JM-15865,Consumer,West,Nevada,Las Vegas,80.96,29.1456,4,1,0.0,False,0,0.36000000000000004
CA-2015-107937,2015-05-03,2015-05-08,5,JB-16045,Home Office,West,California,Chula Vista,665.88,106.5408,6,1,0.0,False,0,0.16
CA-2015-108119,2015-11-01,2015-11-08,7,MS-17530,Consumer,South,Arkansas,Conway,301.96,45.294,2,1,0.0,False,0,0.15
CA-2015-108259,2015-11-08,2015-11-15,7,NS-18640,Corporate,South,North Carolina,Jacksonville,4.712,1.4136,1,1,0.2,False,0,0.3
CA-2015-108665,2015-07-06,2015-07-10,4,KM-16225,Corporate,East,New York,New York City,169.78,70.587,5,2,0.0,False,0,0.41575568382612793
CA-2015-108672,2015-09-10,2015-09-16,6,FA-14230,Corporate,West,California,Los Angeles,106.68,33.0708,6,1,0.0,False,0,0.30999999999999994
CA-2015-109386,2015-11-08,2015-11-13,5,RH-19600,Consumer,South,Virginia,Hampton,186.54,41.0388,3,1,0.0,False,0,0.22000000000000003
CA-2015-109512,2015-03-05,2015-03-05,0,LF-17185,Consumer,East,New York,New York City,383.607,63.9345,7,1,0.1,False,0,0.16666666666666666
CA-2015-109862,2015-10-25,2015-10-30,5,HK-14890,Corporate,East,Delaware,Newark,291.1,75.686,5,1,0.0,False,0,0.26
CA-2015-110016,2015-11-29,2015-12-04,5,BT-11395,Corporate,Central,Michigan,Detroit,1106.91,121.7601,9,1,0.0,False,0,0.10999999999999999
CA-2015-110457,2015-03-02,2015-03-06,4,DK-13090,Consumer,West,Washington,Seattle,787.53,165.3813,3,1,0.0,False,0,0.21000000000000002
CA-2015-110667,2015-04-04,2015-04-08,4,NF-18595,Home Office,East,New York,New York City,108.4,22.764,2,1,0.0,False,0,0.21
CA-2015-110814,2015-12-05,2015-12-09,4,BD-11635,Consumer,East,New York,New York City,164.646,12.8058,3,1,0.1,False,0,0.07777777777777778
CA-2015-110863,2015-11-17,2015-11-24,7,AA-10645,Consumer,Central,Oklahoma,Oklahoma City,1323.9,383.931,5,1,0.0,False,0,0.29
CA-2015-110891,2015-11-20,2015-11-24,4,PO-19195,Home Office,East,Pennsylvania,Philadelphia,344.372,-93.4724,4,1,0.3,True,1,-0.2714285714285714
CA-2015-111038,2015-12-01,2015-12-06,5,LC-16960,Home Office,West,California,San Diego,2676.672,267.6672,9,1,0.2,False,0,0.09999999999999999
CA-2015-111073,2015-12-26,2015-12-30,4,MC-18100,Consumer,East,Ohio,Medina,51.588,-15.4764,1,1,0.4,True,1,-0.3
CA-2015-111339,2015-05-29,2015-05-31,2,VP-21760,Corporate,East,Ohio,Columbus,358.626,-90.2154,7,2,0.25,True,2,-0.2515584480768266
CA-2015-111514,2015-08-31,2015-09-02,2,SC-20260,Corporate,West,California,San Francisco,1552.831,200.9546,7,1,0.15,False,0,0.12941176470588237
CA-2015-111612,2015-11-28,2015-12-02,4,EB-14110,Consumer,East,Ohio,Columbus,71.12,9.779,5,1,0.2,False,0,0.13749999999999998
CA-2015-112116,2015-03-16,2015-03-18,2,JE-15475,Consumer,West,Washington,Seattle,171.96,44.7096,2,1,0.0,False,0,0.26
CA-2015-112130,2015-05-03,2015-05-07,4,SV-20785,Consumer,East,Pennsylvania,Philadelphia,844.116,-36.1764,6,1,0.3,True,1,-0.04285714285714286
CA-2015-112144,2015-06-28,2015-07-02,4,CY-12745,Corporate,West,Arizona,Gilbert,621.76,46.632,4,1,0.2,False,0,0.075
CA-2015-112214,2015-08-05,2015-08-11,6,AH-10690,Corporate,Central,Texas,Dallas,14.76,-11.439,5,1,0.6,True,1,-0.775
CA-2015-112305,2015-11-20,2015-11-25,5,KB-16405,Home Office,West,Washington,Seattle,22.14,6.4206,3,1,0.0,False,0,0.29
CA-2015-112571,2015-09-22,2015-09-22,0,DL-12925,Consumer,West,California,Oceanside,204.6,53.196,2,1,0.0,False,0,0.26
CA-2015-112767,2015-08-02,2015-08-06,4,DK-12985,Consumer,West,Oregon,Springfield,277.5,-188.7,4,1,0.5,True,1,-0.6799999999999999
CA-2015-113145,2015-11-01,2015-11-05,4,VD-21670,Consumer,East,New York,New York City,259.7,106.477,5,1,0.0,False,0,0.41000000000000003
